article_title,country,revision_id,population,region,article_quality
Oliver Rosengren,Sweden,1230606371,10.5,NORTHERN EUROPE,Stub
Abir Al-Sahlani,Sweden,1242838276,10.5,NORTHERN EUROPE,C
Karl Gustaf Scherman,Sweden,1149882720,10.5,NORTHERN EUROPE,Stub
Per Sefastsson,Sweden,1249534409,10.5,NORTHERN EUROPE,Start
Erik Carlsson Sjöblad,Sweden,1009863371,10.5,NORTHERN EUROPE,Start
Erik Sparre,Sweden,1250546396,10.5,NORTHERN EUROPE,FA
Jacob Magnus Sprengtporten,Sweden,1235736355,10.5,NORTHERN EUROPE,C
Jimmy Ståhl,Sweden,1239749367,10.5,NORTHERN EUROPE,Stub
Adolf Ludvig Stierneld,Sweden,1231611546,10.5,NORTHERN EUROPE,Start
Vávra Suk,Sweden,1245847015,10.5,NORTHERN EUROPE,Stub
Peter Sunde,Sweden,1250789363,10.5,NORTHERN EUROPE,C
August Tamm,Sweden,1245846939,10.5,NORTHERN EUROPE,Stub
Robert Macfie Thorburn,Sweden,1240718396,10.5,NORTHERN EUROPE,Start
Jessica Thunander,Sweden,1248954135,10.5,NORTHERN EUROPE,Stub
Lars Törnman,Sweden,1036368817,10.5,NORTHERN EUROPE,Stub
Ulrika Björklund,Sweden,1246219604,10.5,NORTHERN EUROPE,Stub
Fredrik Vejdeland,Sweden,1248630285,10.5,NORTHERN EUROPE,C
Gustaf af Wetterstedt,Sweden,1245847744,10.5,NORTHERN EUROPE,Stub
Bertil Zachrisson,Sweden,1242494191,10.5,NORTHERN EUROPE,Stub
Arthur Bally,Switzerland,1223344313,8.8,WESTERN EUROPE,Stub
Gallus Jacob Baumgartner,Switzerland,1218642069,8.8,WESTERN EUROPE,Start
Jacqueline Berenstein-Wavre,Switzerland,1227596158,8.8,WESTERN EUROPE,Start
Toni Bortoluzzi,Switzerland,1244053937,8.8,WESTERN EUROPE,Start
Franz Josef Bucher,Switzerland,1231998192,8.8,WESTERN EUROPE,GA
Adolf Bühler Jr.,Switzerland,1158603291,8.8,WESTERN EUROPE,Start
Thomas Burgherr,Switzerland,1244066206,8.8,WESTERN EUROPE,Start
Achille Casanova,Switzerland,1153207621,8.8,WESTERN EUROPE,Start
Conradin Cramer,Switzerland,1244057987,8.8,WESTERN EUROPE,Start
Niklaus Dachselhofer,Switzerland,1244058682,8.8,WESTERN EUROPE,Stub
Denis de la Reussille,Switzerland,1179851210,8.8,WESTERN EUROPE,Stub
Josef Dittli,Switzerland,1244066634,8.8,WESTERN EUROPE,Start
Ruggero Dollfus,Switzerland,1249454578,8.8,WESTERN EUROPE,C
Nina Fehr Düsel,Switzerland,1244066162,8.8,WESTERN EUROPE,Start
Sigmund von Erlach,Switzerland,1244058763,8.8,WESTERN EUROPE,Stub
Johann Rudolf Faesch,Switzerland,1244057992,8.8,WESTERN EUROPE,Stub
Peter Falck,Switzerland,1243369901,8.8,WESTERN EUROPE,GA
Annina von Falkenstein,Switzerland,1244057999,8.8,WESTERN EUROPE,Stub
Patricia von Falkenstein,Switzerland,1244066170,8.8,WESTERN EUROPE,Start
Laurence Fehlmann Rielle,Switzerland,1244066109,8.8,WESTERN EUROPE,Stub
Hans Fehr,Switzerland,1241393677,8.8,WESTERN EUROPE,Start
Nils Fiechter,Switzerland,1230781988,8.8,WESTERN EUROPE,Start
Ersilia Fossati,Switzerland,1244055920,8.8,WESTERN EUROPE,C
Samuel Frey,Switzerland,1245557114,8.8,WESTERN EUROPE,C
Benjamin Giezendanner,Switzerland,1250258460,8.8,WESTERN EUROPE,GA
Urs Glutz von Blotzheim,Switzerland,1166283068,8.8,WESTERN EUROPE,Stub
Jean-Pierre Grin-Hofmann,Switzerland,1250258940,8.8,WESTERN EUROPE,Start
Lars Guggisberg,Switzerland,1244066096,8.8,WESTERN EUROPE,Start
Petermann von Gundoldingen,Switzerland,1234455075,8.8,WESTERN EUROPE,Start
Martin Haab,Switzerland,1244066124,8.8,WESTERN EUROPE,Start
Hans-Ulrich Bigler,Switzerland,1244058553,8.8,WESTERN EUROPE,Stub
André Hediger,Switzerland,1244058232,8.8,WESTERN EUROPE,Start
Heidi Z'graggen,Switzerland,1244066625,8.8,WESTERN EUROPE,Stub
Georg Friedrich Heilmann,Switzerland,1234879513,8.8,WESTERN EUROPE,Stub
Thomas Helbling,Switzerland,1237220384,8.8,WESTERN EUROPE,Start
David Hess (painter),Switzerland,1191616390,8.8,WESTERN EUROPE,Start
Karl Otto Hunziker,Switzerland,1133272037,8.8,WESTERN EUROPE,Start
Jakob Stark,Switzerland,1244058343,8.8,WESTERN EUROPE,Stub
Jean-Pierre Hocké,Switzerland,1244057824,8.8,WESTERN EUROPE,Stub
Walter Kälin,Switzerland,1186854964,8.8,WESTERN EUROPE,C
Thomas Knutti,Switzerland,1244066213,8.8,WESTERN EUROPE,Stub
Kris Vietze,Switzerland,1244066080,8.8,WESTERN EUROPE,Start
Frédéric-César de La Harpe,Switzerland,1244058843,8.8,WESTERN EUROPE,C
Georgie Lamon,Switzerland,1226360681,8.8,WESTERN EUROPE,Stub
Hubert Lauper,Switzerland,1244054758,8.8,WESTERN EUROPE,Start
Paul Lüönd,Switzerland,1073049884,8.8,WESTERN EUROPE,Stub
Martin Hübscher,Switzerland,1244054811,8.8,WESTERN EUROPE,Stub
Ursula Mauch,Switzerland,1195570688,8.8,WESTERN EUROPE,Start
Jakob Meyer zum Hasen,Switzerland,1244058039,8.8,WESTERN EUROPE,C
Kurt Meyer (Lucerne),Switzerland,1205146093,8.8,WESTERN EUROPE,Stub
Simon Michel,Switzerland,1244066188,8.8,WESTERN EUROPE,Start
Damian Müller,Switzerland,1244066611,8.8,WESTERN EUROPE,Start
Peter Ochs,Switzerland,1244058842,8.8,WESTERN EUROPE,Start
Giovanni Orelli,Switzerland,1202694805,8.8,WESTERN EUROPE,Start
Ludwig Pfyffer,Switzerland,1240133847,8.8,WESTERN EUROPE,Start
Paul Rechsteiner,Switzerland,1250258921,8.8,WESTERN EUROPE,Start
Rudolf Rechsteiner,Switzerland,1223078631,8.8,WESTERN EUROPE,Stub
Ital Reding the Elder,Switzerland,1215773663,8.8,WESTERN EUROPE,Start
Jules Repond,Switzerland,1208465181,8.8,WESTERN EUROPE,Start
Estelle Revaz,Switzerland,1246437002,8.8,WESTERN EUROPE,Start
Gebhard Rohner,Switzerland,1244056151,8.8,WESTERN EUROPE,Stub
Eduard August Rübel,Switzerland,1246874348,8.8,WESTERN EUROPE,Start
Farah Rumy,Switzerland,1244066021,8.8,WESTERN EUROPE,Start
Vinzenz Rüttimann,Switzerland,1144171929,8.8,WESTERN EUROPE,C
Gregor Rutz,Switzerland,1244066056,8.8,WESTERN EUROPE,Start
Sergio Salvioni,Switzerland,1220215459,8.8,WESTERN EUROPE,Start
Alfred Emanuel Sarasin,Switzerland,1193089312,8.8,WESTERN EUROPE,Stub
Nicolas Théodore de Saussure,Switzerland,1245494910,8.8,WESTERN EUROPE,GA
Peter-Josef Schallberger,Switzerland,1022570699,8.8,WESTERN EUROPE,Stub
Josef Scherrer,Switzerland,1187270565,8.8,WESTERN EUROPE,Stub
Jacob Schmidheiny,Switzerland,1240270170,8.8,WESTERN EUROPE,Stub
Nicola Siegrist,Switzerland,1241393904,8.8,WESTERN EUROPE,Stub
André Simonazzi,Switzerland,1245560647,8.8,WESTERN EUROPE,Start
Vreni Spoerry,Switzerland,1249598755,8.8,WESTERN EUROPE,Start
Niklaus Friedrich von Steiger,Switzerland,1226367351,8.8,WESTERN EUROPE,Stub
Silvia Steiner,Switzerland,1244496245,8.8,WESTERN EUROPE,Stub
Charles-Alexandre Steinhäuslin,Switzerland,1134567603,8.8,WESTERN EUROPE,Start
Hansjörg Trachsel,Switzerland,1019997611,8.8,WESTERN EUROPE,Start
Paul Usteri,Switzerland,1249591574,8.8,WESTERN EUROPE,Start
Vroni Thalmann-Bieri,Switzerland,1244066243,8.8,WESTERN EUROPE,Start
Eric Weber,Switzerland,1244701618,8.8,WESTERN EUROPE,GA
Johann Rudolf Wettstein,Switzerland,1243370481,8.8,WESTERN EUROPE,GA
Louis Wyrsch,Switzerland,1244812259,8.8,WESTERN EUROPE,GA
Theodor Ab Yberg,Switzerland,1162340000,8.8,WESTERN EUROPE,Stub
Andrea Zryd,Switzerland,1244065975,8.8,WESTERN EUROPE,Stub
Sebastian Peregrin Zwyer,Switzerland,1234453204,8.8,WESTERN EUROPE,Start
Ursula Zybach,Switzerland,1244066228,8.8,WESTERN EUROPE,Stub
Adil Arslan,Syria,1221969287,23.2,WESTERN ASIA,C
Mohammed Akkad,Syria,1212170538,23.2,WESTERN ASIA,Stub
Sultan al-Atrash,Syria,1249371663,23.2,WESTERN ASIA,C
Ayyash Al-Haj,Syria,1237147110,23.2,WESTERN ASIA,GA
Ghias Barakat,Syria,1194543288,23.2,WESTERN ASIA,C
Subhi Bey Barakat,Syria,1249443896,23.2,WESTERN ASIA,Start
Abdul Qader Barmada,Syria,1207792124,23.2,WESTERN ASIA,Stub
Tawfiq Bay,Syria,1219730900,23.2,WESTERN ASIA,Start
Ibrahim Biro,Syria,1143751897,23.2,WESTERN ASIA,Start
Yusuf Franko Coussa,Syria,1217309774,23.2,WESTERN ASIA,Stub
Amir al-Dandal,Syria,1119046699,23.2,WESTERN ASIA,Start
Abd al-Razzaq al-Dandashi,Syria,1063356756,23.2,WESTERN ASIA,Start
Ahmad Diyab,Syria,1221200569,23.2,WESTERN ASIA,Stub
Hadad-yith'i,Syria,1226253908,23.2,WESTERN ASIA,C
Hisham Marwah,Syria,1190361034,23.2,WESTERN ASIA,Stub
Edmond Al-Homsi,Syria,1160959602,23.2,WESTERN ASIA,Stub
Louay Hussein,Syria,1218353001,23.2,WESTERN ASIA,Start
Ihsan Al Jabri,Syria,1234945394,23.2,WESTERN ASIA,Stub
Jihad Makdissi,Syria,1152065786,23.2,WESTERN ASIA,C
Mohammad Jumah,Syria,1031226079,23.2,WESTERN ASIA,Stub
Sami al-Jundi,Syria,1198776886,23.2,WESTERN ASIA,C
Kamal al-Qassab,Syria,1178981048,23.2,WESTERN ASIA,Stub
Kamil Pasha al-Qudsi,Syria,1179052230,23.2,WESTERN ASIA,Stub
Abdul-Aziz al-Khair,Syria,1250373499,23.2,WESTERN ASIA,C
Fayez al-Khoury,Syria,1225987131,23.2,WESTERN ASIA,Stub
Mar'i Pasha al-Mallah,Syria,1210271884,23.2,WESTERN ASIA,Start
Hrant Maloyan,Syria,1250311867,23.2,WESTERN ASIA,C
Antun Maqdisi,Syria,1012298345,23.2,WESTERN ASIA,Start
Mahmoud Ahmad Marei,Syria,1230265066,23.2,WESTERN ASIA,Stub
Muhammad Talab Hilal,Syria,1177246555,23.2,WESTERN ASIA,C
Mustafa al-Mousa,Syria,1232328719,23.2,WESTERN ASIA,Stub
Mustafa al-Siba'i,Syria,1222139654,23.2,WESTERN ASIA,Start
Shukri al-Quwatli,Syria,1249646378,23.2,WESTERN ASIA,FA
Nasim al-Safarjalani,Syria,1170899887,23.2,WESTERN ASIA,Start
Salem al-Meslet,Syria,1233316986,23.2,WESTERN ASIA,Stub
Muhammad al-Sufi,Syria,1240829022,23.2,WESTERN ASIA,C
Mohammad Farouk Tayfour,Syria,1227582547,23.2,WESTERN ASIA,Stub
Huang Chaoqin,Taiwan,1224455287,23.4,EAST ASIA,C
Li Huang,Taiwan,1213839588,23.4,EAST ASIA,C
Lin Tze-luen,Taiwan,1246285698,23.4,EAST ASIA,Stub
Liu Yongfu,Taiwan,1206475050,23.4,EAST ASIA,C
Chiu Feng-chia,Taiwan,1235021705,23.4,EAST ASIA,Start
Jay N. Shih,Taiwan,1191671988,23.4,EAST ASIA,Start
Wu Fang-ming,Taiwan,1243517167,23.4,EAST ASIA,Start
Wu Heling,Taiwan,1226731801,23.4,EAST ASIA,C
Xie Jieshi,Taiwan,1232710892,23.4,EAST ASIA,Start
Zheng Kezang,Taiwan,1234135483,23.4,EAST ASIA,Start
Olimzhon Boboyev,Tajikistan,1161594734,10.2,CENTRAL ASIA,Stub
Torokul Dzhanuzakov,Tajikistan,1242155530,10.2,CENTRAL ASIA,C
Mahmadali Hayit,Tajikistan,1177322940,10.2,CENTRAL ASIA,Start
Muhiddin Kabiri,Tajikistan,1228369923,10.2,CENTRAL ASIA,C
Umarali Kuvvatov,Tajikistan,1220293678,10.2,CENTRAL ASIA,GA
Bobo Makhamov,Tajikistan,1250343350,10.2,CENTRAL ASIA,Start
Maksud Ibragimov,Tajikistan,1250091255,10.2,CENTRAL ASIA,Start
Nusratullo Maksum,Tajikistan,1248230055,10.2,CENTRAL ASIA,Stub
Abduhalim Nazarzoda,Tajikistan,1244341302,10.2,CENTRAL ASIA,Start
Alim Sherzamonov,Tajikistan,1220345957,10.2,CENTRAL ASIA,Start
Shirinsho Shotemur,Tajikistan,1242146416,10.2,CENTRAL ASIA,C
Bozor Sobir,Tajikistan,1205364044,10.2,CENTRAL ASIA,B
Shukhrat Sultonov,Tajikistan,1193501274,10.2,CENTRAL ASIA,C
Nur Tabar,Tajikistan,1135059804,10.2,CENTRAL ASIA,Stub
Timothy Apiyo,Tanzania,1235330925,67.4,EASTERN AFRICA,Stub
Jumaa Aweso,Tanzania,1237150214,67.4,EASTERN AFRICA,Start
Hussein Bashe,Tanzania,1245156735,67.4,EASTERN AFRICA,Start
Maurice Henry Dorman,Tanzania,1245480733,67.4,EASTERN AFRICA,Start
Fundikira III,Tanzania,1174880016,67.4,EASTERN AFRICA,Start
Josephat Gwajima,Tanzania,1166437594,67.4,EASTERN AFRICA,Start
Issa Kassim Issa,Tanzania,1138540336,67.4,EASTERN AFRICA,Stub
Bonnah Kaluwa,Tanzania,1184183821,67.4,EASTERN AFRICA,Start
Michael Kamaliza,Tanzania,1242314566,67.4,EASTERN AFRICA,Stub
Jeremiah Kasambala,Tanzania,1214791663,67.4,EASTERN AFRICA,Start
Hemed Khamis,Tanzania,1065741571,67.4,EASTERN AFRICA,Stub
Adam Kimbisa,Tanzania,1152096144,67.4,EASTERN AFRICA,Stub
Saed Kubenea,Tanzania,1145252802,67.4,EASTERN AFRICA,Stub
Elias John Kwandikwa,Tanzania,1232074429,67.4,EASTERN AFRICA,Start
Theddy Ladislaus,Tanzania,1238999184,67.4,EASTERN AFRICA,Start
Michael C. Latham,Tanzania,1174105516,67.4,EASTERN AFRICA,Start
Paul Makonda,Tanzania,1234668593,67.4,EASTERN AFRICA,Start
Julie Manning,Tanzania,1216899017,67.4,EASTERN AFRICA,Start
Salome Joseph Mbatia,Tanzania,1152809878,67.4,EASTERN AFRICA,Start
Ruth Hiyob Mollel,Tanzania,1158305325,67.4,EASTERN AFRICA,Start
Ibrahim Saidi Rashidi Msabaha,Tanzania,1209101831,67.4,EASTERN AFRICA,Stub
Albert Msando,Tanzania,1218472050,67.4,EASTERN AFRICA,Stub
John Mwakangale,Tanzania,1248614235,67.4,EASTERN AFRICA,B
Juma Mwapachu,Tanzania,1245069740,67.4,EASTERN AFRICA,Start
Abdullah Mwinyi,Tanzania,1167472782,67.4,EASTERN AFRICA,Start
Asanterabi Zephaniah Nsilo Swai,Tanzania,1152270041,67.4,EASTERN AFRICA,Start
Mateo Qares,Tanzania,1244548143,67.4,EASTERN AFRICA,Stub
Augustino Ramadhani,Tanzania,1175656782,67.4,EASTERN AFRICA,B
Catherine Ruge,Tanzania,1104077288,67.4,EASTERN AFRICA,Start
Festo Sanga,Tanzania,1207830108,67.4,EASTERN AFRICA,Start
Abdallah Ulega,Tanzania,1237192582,67.4,EASTERN AFRICA,Stub
Mwita Waitara,Tanzania,1175946667,67.4,EASTERN AFRICA,Stub
Akanat Promphan,Thailand,1246144492,66.0,SOUTHEAST ASIA,Start
Borwornsak Uwanno,Thailand,1164622554,66.0,SOUTHEAST ASIA,C
Bunsong Noisophon,Thailand,1250305357,66.0,SOUTHEAST ASIA,Stub
Chada Thaiseth,Thailand,1248956827,66.0,SOUTHEAST ASIA,Stub
Chaithawat Tulathon,Thailand,1250055355,66.0,SOUTHEAST ASIA,GA
Charoen Suepsaeng,Thailand,1232708031,66.0,SOUTHEAST ASIA,Stub
Chatchawal Kong-udom,Thailand,1167987847,66.0,SOUTHEAST ASIA,Stub
Chob Yodkaew,Thailand,1067190492,66.0,SOUTHEAST ASIA,Stub
Cholnan Srikaew,Thailand,1235669240,66.0,SOUTHEAST ASIA,C
Chonthicha Jaengraew,Thailand,1225928531,66.0,SOUTHEAST ASIA,C
Chuwit Chitsakul,Thailand,1067190867,66.0,SOUTHEAST ASIA,Start
Hangthong Thammawattana,Thailand,1233611324,66.0,SOUTHEAST ASIA,C
Kasidej Chutimant,Thailand,1223927680,66.0,SOUTHEAST ASIA,C
Khrong Chandawong,Thailand,1126977537,66.0,SOUTHEAST ASIA,C
Kriangkrai Srirak,Thailand,1250846650,66.0,SOUTHEAST ASIA,Stub
Maris Sangiampongsa,Thailand,1247198623,66.0,SOUTHEAST ASIA,Start
Mongkol Surasajja,Thailand,1250305183,66.0,SOUTHEAST ASIA,Stub
Natthaphong Ruengpanyawut,Thailand,1249112392,66.0,SOUTHEAST ASIA,GA
Nukun Prachuapmo,Thailand,1233734595,66.0,SOUTHEAST ASIA,Stub
Padipat Suntiphada,Thailand,1246289890,66.0,SOUTHEAST ASIA,C
Pallop Pinmanee,Thailand,1250846411,66.0,SOUTHEAST ASIA,C
Phayom Chulanont,Thailand,1244304302,66.0,SOUTHEAST ASIA,Start
Pichit Chuenban,Thailand,1245657061,66.0,SOUTHEAST ASIA,C
Pita Limjaroenrat,Thailand,1250883874,66.0,SOUTHEAST ASIA,FA
Rangsiman Rome,Thailand,1249147389,66.0,SOUTHEAST ASIA,Start
Rukchanok Srinork,Thailand,1239869578,66.0,SOUTHEAST ASIA,Start
Samak Jalikula,Thailand,1229939327,66.0,SOUTHEAST ASIA,Stub
Sang Phathanothai,Thailand,1246817296,66.0,SOUTHEAST ASIA,Start
Sereepisuth Temeeyaves,Thailand,1245656316,66.0,SOUTHEAST ASIA,C
Singsuk Singpai,Thailand,1250845346,66.0,SOUTHEAST ASIA,Stub
So Sethaputra,Thailand,1243909413,66.0,SOUTHEAST ASIA,GA
Sodsai Rungphothong,Thailand,1223116979,66.0,SOUTHEAST ASIA,Stub
Sophon Suphapong,Thailand,1056597902,66.0,SOUTHEAST ASIA,Stub
Suchatvee Suwansawat,Thailand,1175896229,66.0,SOUTHEAST ASIA,GA
Surangkana Wayuparb,Thailand,1248232277,66.0,SOUTHEAST ASIA,C
Suriya Chindawongse,Thailand,1249276735,66.0,SOUTHEAST ASIA,Start
Sutin Klungsang,Thailand,1250403525,66.0,SOUTHEAST ASIA,Start
Teerakiat Jaroensettasin,Thailand,1241986465,66.0,SOUTHEAST ASIA,Stub
Thamanat Prompow,Thailand,1245657040,66.0,SOUTHEAST ASIA,B
Tiang Sirikhanth,Thailand,1227006295,66.0,SOUTHEAST ASIA,Start
Vichien Khaokham,Thailand,1192271750,66.0,SOUTHEAST ASIA,Stub
Luang Wichitwathakan,Thailand,1250036285,66.0,SOUTHEAST ASIA,C
Yat Hwaidi,Thailand,1130454039,66.0,SOUTHEAST ASIA,Stub
Jacques Amouzou,Togo,1236879215,9.1,WESTERN AFRICA,Start
Myriam Dossou D'Almeida,Togo,1244179914,9.1,WESTERN AFRICA,Start
Issifou Tabiou Taffa,Togo,1181550325,9.1,WESTERN AFRICA,Start
Kodjo Amegnisso Tossou,Togo,1236879216,9.1,WESTERN AFRICA,Stub
Clément Nyaletsossi Voule,Togo,1230364278,9.1,WESTERN AFRICA,Start
Sani Yaya,Togo,1194998590,9.1,WESTERN AFRICA,Start
Solomone Ula Ata,Tonga,1245416558,0.1,OCEANIA,Start
Shirley Waldemar Baker,Tonga,1242004639,0.1,OCEANIA,C
Enele Maʻafu,Tonga,1186703938,0.1,OCEANIA,C
Siaosi Tukuʻaho,Tonga,1230153470,0.1,OCEANIA,Stub
Semisi Sika,Tonga,1224037686,0.1,OCEANIA,Start
Sione Tupou Mateialona,Tonga,1222110849,0.1,OCEANIA,Stub
Siosateki Tonga,Tonga,1222110851,0.1,OCEANIA,Stub
Tevita Tuʻivakano,Tonga,1236426768,0.1,OCEANIA,Stub
Viliami Tupoulahi Mailefihi Tuku'aho,Tonga,1233799663,0.1,OCEANIA,C
ʻUluvalu,Tonga,1233799725,0.1,OCEANIA,Start
Henry Alcazar,Trinidad and Tobago,1248439386,1.4,CARIBBEAN,C
James Biggart,Trinidad and Tobago,1215233929,1.4,CARIBBEAN,C
Cyrus Prudhomme David,Trinidad and Tobago,1248439529,1.4,CARIBBEAN,C
William Demas,Trinidad and Tobago,1213038644,1.4,CARIBBEAN,Stub
Gypsy (calypsonian),Trinidad and Tobago,1189251189,1.4,CARIBBEAN,Start
Isaac Hope,Trinidad and Tobago,1248439642,1.4,CARIBBEAN,Start
Rudranath Indarsingh,Trinidad and Tobago,1159203982,1.4,CARIBBEAN,Start
Martin Joseph,Trinidad and Tobago,1161562698,1.4,CARIBBEAN,Start
Kenneth Lalla,Trinidad and Tobago,1242612498,1.4,CARIBBEAN,Stub
Emmanuel Mzumbo Lazare,Trinidad and Tobago,1248439114,1.4,CARIBBEAN,C
Randall Mitchell,Trinidad and Tobago,1240295547,1.4,CARIBBEAN,C
Arnold Piggott,Trinidad and Tobago,1071023974,1.4,CARIBBEAN,Stub
"David Pitt, Baron Pitt of Hampstead",Trinidad and Tobago,1246927282,1.4,CARIBBEAN,C
Kevin Ramnarine,Trinidad and Tobago,1244729200,1.4,CARIBBEAN,Stub
Richie Sookhai,Trinidad and Tobago,1246751731,1.4,CARIBBEAN,Start
Sarran Teelucksingh,Trinidad and Tobago,1185047119,1.4,CARIBBEAN,GA
Ronald Jay Williams,Trinidad and Tobago,1180617130,1.4,CARIBBEAN,C
Hugh Wooding,Trinidad and Tobago,1152937955,1.4,CARIBBEAN,Start
Habib Achour,Tunisia,1029574553,11.9,NORTHERN AFRICA,Stub
Mekki Aloui,Tunisia,1041433441,11.9,NORTHERN AFRICA,Stub
Ferjani Bel Haj Ammar,Tunisia,1227259078,11.9,NORTHERN AFRICA,Stub
Chedly Ayari,Tunisia,1246267692,11.9,NORTHERN AFRICA,C
Mahmoud Ben Ayed,Tunisia,1121659355,11.9,NORTHERN AFRICA,C
Mounir Baatour,Tunisia,1247446269,11.9,NORTHERN AFRICA,Start
Selma Baccar,Tunisia,1229550928,11.9,NORTHERN AFRICA,C
Yadh Ben Achour,Tunisia,1206421193,11.9,NORTHERN AFRICA,C
Nizar Ben Néji,Tunisia,1250502457,11.9,NORTHERN AFRICA,GA
Ahmed Ben Salah,Tunisia,1188901992,11.9,NORTHERN AFRICA,C
Leila Ben-Gacem,Tunisia,1246280549,11.9,NORTHERN AFRICA,C
Mohamed Nejib Berriche,Tunisia,1157691325,11.9,NORTHERN AFRICA,Stub
Khemais Chammari,Tunisia,1245069775,11.9,NORTHERN AFRICA,Start
Ghazi Chaouachi,Tunisia,1213401513,11.9,NORTHERN AFRICA,Stub
Ali Chaouch,Tunisia,1101144527,11.9,NORTHERN AFRICA,Start
Mohamed Charfi,Tunisia,1173466957,11.9,NORTHERN AFRICA,Start
Mohamed Messaoud Chebbi,Tunisia,1250364062,11.9,NORTHERN AFRICA,Stub
Ahmad ibn Abi Diyaf,Tunisia,1192641571,11.9,NORTHERN AFRICA,B
Mahmoud Djellouli,Tunisia,1231151585,11.9,NORTHERN AFRICA,Start
Kamel Feki,Tunisia,1225752455,11.9,NORTHERN AFRICA,Start
Mohamed Salah Fliss,Tunisia,1227258994,11.9,NORTHERN AFRICA,C
Mohamed Ghannouchi,Tunisia,1245419804,11.9,NORTHERN AFRICA,C
Rached Ghannouchi,Tunisia,1234345585,11.9,NORTHERN AFRICA,GA
Sadok Ghileb,Tunisia,1188912669,11.9,NORTHERN AFRICA,Stub
Nebiha Gueddana,Tunisia,1241733211,11.9,NORTHERN AFRICA,C
Mezri Haddad,Tunisia,1245069779,11.9,NORTHERN AFRICA,C
Radhia Haddad,Tunisia,1216518217,11.9,NORTHERN AFRICA,Start
Ali Bach Hamba,Tunisia,1058096753,11.9,NORTHERN AFRICA,Start
Olfa Hamdi,Tunisia,1250280459,11.9,NORTHERN AFRICA,C
Mohamed Hechmi Hamdi,Tunisia,1245975915,11.9,NORTHERN AFRICA,Start
Kamel Idir,Tunisia,1241821686,11.9,NORTHERN AFRICA,Start
Chaima Issa,Tunisia,1247869012,11.9,NORTHERN AFRICA,Start
Kamel Jendoubi,Tunisia,1246278868,11.9,NORTHERN AFRICA,C
Faten Kallel,Tunisia,1149042387,11.9,NORTHERN AFRICA,Start
Ibrahim Kassas,Tunisia,1006730604,11.9,NORTHERN AFRICA,Stub
Othman Kechrid,Tunisia,1098427519,11.9,NORTHERN AFRICA,Start
Omezzine Khelifa,Tunisia,1214165443,11.9,NORTHERN AFRICA,Start
Khemaïs Ksila,Tunisia,1221638129,11.9,NORTHERN AFRICA,Start
Slaheddine Maaoui,Tunisia,1166428712,11.9,NORTHERN AFRICA,Start
Selma Hédia Mabrouk,Tunisia,1246290691,11.9,NORTHERN AFRICA,GA
Zouhair Maghzaoui,Tunisia,1250280157,11.9,NORTHERN AFRICA,Start
Seifeddine Makhlouf,Tunisia,1238913743,11.9,NORTHERN AFRICA,Stub
Mohamed Masmoudi,Tunisia,1227259218,11.9,NORTHERN AFRICA,Stub
Mustapha Masmoudi,Tunisia,1156977351,11.9,NORTHERN AFRICA,Stub
Tarak Mekki,Tunisia,1061580986,11.9,NORTHERN AFRICA,Start
Ahmed Mestiri,Tunisia,1246087732,11.9,NORTHERN AFRICA,C
Naceur Ben Jaâfar,Tunisia,994431648,11.9,NORTHERN AFRICA,C
Mahmud Qabadu,Tunisia,1174232532,11.9,NORTHERN AFRICA,B
Giuseppe Raffo,Tunisia,1246019865,11.9,NORTHERN AFRICA,C
Mustapha Saheb Ettabaa,Tunisia,1227721793,11.9,NORTHERN AFRICA,Start
Salah Farhat,Tunisia,1177418574,11.9,NORTHERN AFRICA,C
Saïda Sassi,Tunisia,1126876949,11.9,NORTHERN AFRICA,Start
Béchir Sfar,Tunisia,1223510711,11.9,NORTHERN AFRICA,GA
Tahar Sfar,Tunisia,1130378402,11.9,NORTHERN AFRICA,C
Ahmed Tlili,Tunisia,1100681508,11.9,NORTHERN AFRICA,C
Imed Trabelsi,Tunisia,1249332314,11.9,NORTHERN AFRICA,C
Mohamed Larbi Zarrouk,Tunisia,1129748425,11.9,NORTHERN AFRICA,Start
Ali Zouaoui,Tunisia,1061578606,11.9,NORTHERN AFRICA,Stub
Avni Akyol,Turkey,1237450327,85.6,WESTERN ASIA,Start
Ali Cenani,Turkey,1182769386,85.6,WESTERN ASIA,Start
Cihan Alptekin,Turkey,1230258434,85.6,WESTERN ASIA,Stub
Kadri Altay,Turkey,1151924336,85.6,WESTERN ASIA,Stub
Fahrettin Altun,Turkey,1238177958,85.6,WESTERN ASIA,Start
Oğuzhan Asiltürk,Turkey,1220948663,85.6,WESTERN ASIA,Start
Can Atalay,Turkey,1238041206,85.6,WESTERN ASIA,C
Aziz Feyzi Pirinççizâde,Turkey,1240060888,85.6,WESTERN ASIA,C
Abdurrahman Başkan,Turkey,1244340264,85.6,WESTERN ASIA,Start
Hasan Basri Güzeloğlu,Turkey,1250846017,85.6,WESTERN ASIA,Stub
Fahri Batıca,Turkey,1186977472,85.6,WESTERN ASIA,Start
Tuna Bekleviç,Turkey,1243748348,85.6,WESTERN ASIA,C
Cemil Bilsel,Turkey,1133276392,85.6,WESTERN ASIA,Start
Ahmet Çakır,Turkey,1182493796,85.6,WESTERN ASIA,Stub
Remzi Çayır,Turkey,1214244776,85.6,WESTERN ASIA,Start
Davut Gül,Turkey,1173826642,85.6,WESTERN ASIA,Stub
